,level_0,index,24031_cum_per100k,24037_cum_per100k,24013_cum_per100k,24510_cum_per100k,24027_cum_per100k,24033_cum_per100k,24017_cum_per100k,24021_cum_per100k,24001_cum_per100k,24005_cum_per100k,24047_cum_per100k,24003_cum_per100k,24043_cum_per100k,24009_cum_per100k,24025_cum_per100k,24015_cum_per100k,24045_cum_per100k,24023_cum_per100k,24019_cum_per100k,24011_cum_per100k,24039_cum_per100k,24041_cum_per100k,24035_cum_per100k,24029_cum_per100k,24031_new_per100k,24037_new_per100k,24013_new_per100k,24510_new_per100k,24027_new_per100k,24033_new_per100k,24017_new_per100k,24021_new_per100k,24001_new_per100k,24005_new_per100k,24047_new_per100k,24003_new_per100k,24043_new_per100k,24009_new_per100k,24025_new_per100k,24015_new_per100k,24045_new_per100k,24023_new_per100k,24019_new_per100k,24011_new_per100k,24039_new_per100k,24041_new_per100k,24035_new_per100k,24029_new_per100k,day
137,147,6/17/20,67.00371566059572,36.12016562417408,62.33414664553243,51.727914539419366,23.642113666369863,71.26149339016658,52.065148814445934,44.30796734310163,24.14224039990911,52.21364081366257,32.5197031142398,33.665150871668445,14.564810094737469,23.777357470953795,23.880269807900845,29.167274318214965,34.74601627271762,0.0,12.527796047480347,5.986948452373825,11.711430356027483,10.758182942900945,27.788253508267005,123.57120790855731,0.5710543948346185,0.8809796493700972,0.0,0.5054845068998546,0.3070404372255844,0.43988576166769633,1.2250623250457835,0.0,0.0,0.6043245464544285,0.0,0.17264179934188917,0.0,1.0807889759524443,0.7829596658328128,0.0,0.9651671186866011,0.0,0.0,0.0,0.0,0.0,1.9848752505904983,0.0,137
138,148,6/18/20,67.28924285801304,38.76310457228438,64.1151222639762,52.064904210685945,24.256194540821028,71.37146483058349,52.677679976968825,44.30796734310163,24.14224039990911,52.817965360117,32.5197031142398,33.837792671010334,15.888883739713602,24.858146446906243,24.27174964081725,28.19503184094113,35.71118339140422,0.0,12.527796047480347,5.986948452373825,11.711430356027483,10.758182942900945,27.788253508267005,123.57120790855731,0.28552719741732346,2.6429389481102987,1.780975618443776,0.3369896712665792,0.6140808744511652,0.10997144041691342,0.6125311625228917,0.0,0.0,0.6043245464544285,0.0,0.17264179934188917,1.3240736449761332,1.0807889759524478,0.3914798329164064,-0.9722424772738343,0.9651671186866011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138
139,149,6/19/20,67.57477005543035,38.76310457228438,64.1151222639762,52.23339904631923,24.256194540821028,71.81135059225119,52.677679976968825,44.693254015650346,24.14224039990911,53.42228990657142,32.5197031142398,34.18307626969411,16.550920562201668,24.858146446906243,23.880269807900845,28.19503184094113,35.71118339140422,0.0,12.527796047480347,5.986948452373825,11.711430356027483,10.758182942900945,27.788253508267005,118.42240757903409,0.28552719741730925,0.0,0.0,0.1684948356332825,0.0,0.43988576166769633,0.0,0.38528667254871607,0.0,0.6043245464544214,0.0,0.34528359868377834,0.6620368224880657,0.0,-0.3914798329164064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.148800329523226,139
140,150,6/20/20,67.9554729853201,38.76310457228438,64.70878080345747,52.73888355321909,24.563234978046605,72.36120779433581,52.677679976968825,44.693254015650346,24.14224039990911,54.147479362316744,32.5197031142398,34.52835986837789,16.550920562201668,24.858146446906243,23.880269807900845,28.19503184094113,35.71118339140422,0.0,12.527796047480347,5.986948452373825,11.711430356027483,10.758182942900945,27.788253508267005,118.42240757903409,0.3807029298897504,0.0,0.5936585394812681,0.5054845068998617,0.3070404372255773,0.549857202084624,0.0,0.0,0.0,0.7251894557453227,0.0,0.34528359868377834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140
141,151,6/21/20,68.52652738015472,39.64408422165448,64.70878080345747,52.73888355321909,24.563234978046605,72.47117923475274,52.677679976968825,44.693254015650346,24.14224039990911,54.51007409018939,32.5197031142398,34.52835986837789,16.550920562201668,24.858146446906243,23.880269807900845,28.19503184094113,35.71118339140422,0.0,12.527796047480347,5.986948452373825,11.711430356027483,10.758182942900945,27.788253508267005,118.42240757903409,0.5710543948346185,0.8809796493701043,0.0,0.0,0.0,0.10997144041692763,0.0,0.0,0.0,0.3625947278726471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141
142,152,6/22/20,68.81205457757203,40.52506387102458,64.70878080345747,53.244368060118966,24.563234978046605,72.69112211558658,52.677679976968825,44.693254015650346,24.14224039990911,54.99353372735294,32.5197031142398,34.52835986837789,16.550920562201668,24.858146446906243,23.880269807900845,28.19503184094113,35.71118339140422,0.0,12.527796047480347,5.986948452373825,11.711430356027483,10.758182942900945,29.773128758857506,118.42240757903409,0.28552719741730925,0.8809796493700972,0.0,0.5054845068998759,0.0,0.21994288083384106,0.0,0.0,0.0,0.48345963716354845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9848752505905018,0.0,142
143,153,6/23/20,69.0024060425169,42.28702316976478,64.70878080345747,53.74985256701882,24.563234978046605,72.69112211558658,52.677679976968825,44.693254015650346,24.14224039990911,55.356128455225594,32.5197031142398,34.70100166771978,16.550920562201668,25.938935422858684,23.880269807900845,28.19503184094113,36.67635051009083,0.0,15.659745059350435,8.980422678560737,11.711430356027483,10.758182942900945,29.773128758857506,118.42240757903409,0.1903514649448681,1.7619592987402015,0.0,0.5054845068998546,0.0,0.0,0.0,0.0,0.0,0.36259472787265423,0.0,0.17264179934188917,0.0,1.0807889759524407,0.0,0.0,0.9651671186866082,0.0,3.1319490118700877,2.9934742261869127,0.0,0.0,0.0,0.0,143
144,154,6/24/20,69.28793323993422,42.28702316976478,64.70878080345747,54.76082158081854,24.870275415272193,72.8010935560035,52.677679976968825,44.693254015650346,24.14224039990911,55.59785827380737,30.60677940163746,34.87364346706167,17.212957384689737,27.01972439881113,23.880269807900845,28.19503184094113,37.64151762877742,3.446611980423244,15.659745059350435,8.980422678560737,11.711430356027483,10.758182942900945,29.773128758857506,118.42240757903409,0.28552719741732346,0.0,0.0,1.0109690137997234,0.30704043722558794,0.10997144041691342,0.0,0.0,0.0,0.24172981858177423,-1.9129237126023426,0.17264179934188917,0.6620368224880693,1.0807889759524478,0.0,0.0,0.965167118686594,3.446611980423244,0.0,0.0,0.0,0.0,0.0,0.0,144
145,155,6/25/20,69.57346043735153,42.28702316976478,64.70878080345747,55.09781125208513,25.484356289723358,73.57089363892197,52.677679976968825,44.693254015650346,24.14224039990911,55.59785827380737,30.60677940163746,34.70100166771978,17.212957384689737,28.100513374763576,23.880269807900845,28.19503184094113,38.60668474746402,3.446611980423244,15.659745059350435,8.980422678560737,11.711430356027483,10.758182942900945,31.75800400944801,118.42240757903409,0.28552719741730925,0.0,0.0,0.3369896712665863,0.6140808744511652,0.7698000829184792,0.0,0.0,0.0,0.0,0.0,-0.17264179934188917,0.0,1.0807889759524443,0.0,0.0,0.9651671186866011,0.0,0.0,0.0,0.0,0.0,1.9848752505905018,0.0,145
146,156,6/26/20,69.47828470487909,44.048982468504974,65.30243934293873,55.60329575898499,25.79139672694894,74.34069372184044,52.677679976968825,44.693254015650346,24.14224039990911,55.71872318309825,30.60677940163746,35.046285266403565,17.212957384689737,28.100513374763576,23.880269807900845,28.19503184094113,38.60668474746402,0.0,15.659745059350435,8.980422678560737,11.711430356027483,10.758182942900945,33.74287926003851,118.42240757903409,-0.09517573247244115,1.7619592987401944,0.5936585394812539,0.5054845068998617,0.30704043722558083,0.769800082918465,0.0,0.0,0.0,0.12086490929088001,0.0,0.34528359868378544,0.0,0.0,0.0,0.0,0.0,-3.446611980423244,0.0,0.0,0.0,0.0,1.9848752505904983,0.0,146
147,157,6/27/20,69.85898763476884,44.92996211787508,65.30243934293873,56.10878026588485,26.098437164174523,74.45066516225737,52.677679976968825,45.078540688199055,24.14224039990911,56.20218282026179,30.60677940163746,35.564210664429226,17.212957384689737,28.100513374763576,23.880269807900845,28.19503184094113,38.60668474746402,0.0,15.659745059350435,8.980422678560737,11.711430356027483,10.758182942900945,33.74287926003851,118.42240757903409,0.3807029298897504,0.8809796493701043,0.0,0.5054845068998617,0.3070404372255844,0.10997144041692763,0.0,0.38528667254870896,0.0,0.48345963716354134,0.0,0.5179253980256604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147
148,158,6/28/20,69.95416336724128,44.92996211787508,65.89609788241998,56.445769937151425,26.098437164174523,74.5606366026743,52.677679976968825,45.078540688199055,24.14224039990911,56.443912638843564,30.60677940163746,35.73685246377112,17.212957384689737,28.100513374763576,23.880269807900845,28.19503184094113,38.60668474746402,0.0,15.659745059350435,8.980422678560737,11.711430356027483,10.758182942900945,33.74287926003851,118.42240757903409,0.09517573247244115,0.0,0.5936585394812539,0.3369896712665721,0.0,0.10997144041692763,0.0,0.0,0.0,0.24172981858177423,0.0,0.17264179934189627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148
149,159,6/29/20,70.0493390997137,44.92996211787508,66.48975642190126,56.445769937151425,26.098437164174523,74.78057948350813,52.677679976968825,45.078540688199055,24.14224039990911,56.80650736671622,30.60677940163746,35.73685246377112,17.212957384689737,28.100513374763576,24.27174964081725,28.19503184094113,39.571851866150624,0.0,15.659745059350435,8.980422678560737,11.711430356027483,10.758182942900945,33.74287926003851,118.42240757903409,0.09517573247242694,0.0,0.5936585394812823,0.0,0.0,0.21994288083384106,0.0,0.0,0.0,0.36259472787265423,0.0,0.0,0.0,0.0,0.3914798329164064,0.0,0.9651671186866011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149
150,160,6/30/20,70.23969056465859,44.92996211787508,66.48975642190126,56.782759608418,25.79139672694894,75.00052236434199,52.677679976968825,45.078540688199055,24.14224039990911,57.16910209458887,30.60677940163746,35.73685246377112,17.874994207177803,29.181302350716024,24.27174964081725,28.19503184094113,39.571851866150624,0.0,15.659745059350435,8.980422678560737,11.711430356027483,10.758182942900945,33.74287926003851,118.42240757903409,0.1903514649448823,0.0,0.0,0.3369896712665721,-0.3070404372255844,0.21994288083385527,0.0,0.0,0.0,0.36259472787265423,0.0,0.0,0.6620368224880657,1.0807889759524478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150
